,longitude,latitude,hour,type,updated_subtype,count
7538,-87.77,41.94,16:00,HAZARD,ON_ROAD,5
7539,-87.77,41.94,16:00,JAM,HEAVY_TRAFFIC,3
7540,-87.77,41.94,16:00,JAM,Unclassified,1
7541,-87.77,41.94,17:00,HAZARD,ON_ROAD,11
7542,-87.77,41.94,17:00,JAM,HEAVY_TRAFFIC,1
7543,-87.77,41.94,17:00,JAM,STAND_STILL_TRAFFIC,1
7544,-87.77,41.94,17:00,JAM,Unclassified,1
7545,-87.77,41.94,18:00,ACCIDENT,Unclassified,1
7546,-87.77,41.94,18:00,HAZARD,ON_ROAD,8
7547,-87.77,41.94,18:00,JAM,HEAVY_TRAFFIC,5
7548,-87.77,41.94,18:00,JAM,STAND_STILL_TRAFFIC,6
7549,-87.77,41.94,18:00,JAM,Unclassified,1
7550,-87.77,41.94,18:00,ROAD_CLOSED,Unclassified,1
7551,-87.77,41.94,19:00,HAZARD,ON_ROAD,8
7552,-87.77,41.94,19:00,JAM,HEAVY_TRAFFIC,4
7553,-87.77,41.94,19:00,JAM,STAND_STILL_TRAFFIC,5
7554,-87.77,41.94,20:00,HAZARD,ON_ROAD,7
7555,-87.77,41.94,20:00,HAZARD,ON_SHOULDER,1
7556,-87.77,41.94,20:00,JAM,HEAVY_TRAFFIC,3
7557,-87.77,41.94,20:00,JAM,STAND_STILL_TRAFFIC,5
7558,-87.77,41.94,20:00,JAM,Unclassified,2
7559,-87.77,41.94,21:00,ACCIDENT,Unclassified,1
7560,-87.77,41.94,21:00,HAZARD,ON_ROAD,4
7561,-87.77,41.94,21:00,JAM,HEAVY_TRAFFIC,9
7562,-87.77,41.94,21:00,JAM,STAND_STILL_TRAFFIC,12
7563,-87.77,41.94,21:00,JAM,Unclassified,3
7564,-87.77,41.94,21:00,ROAD_CLOSED,Unclassified,1
7565,-87.77,41.94,22:00,ACCIDENT,Unclassified,1
7566,-87.77,41.94,22:00,HAZARD,ON_ROAD,12
7567,-87.77,41.94,22:00,JAM,HEAVY_TRAFFIC,9
7568,-87.77,41.94,22:00,JAM,STAND_STILL_TRAFFIC,3
7569,-87.77,41.94,22:00,JAM,Unclassified,6
7570,-87.77,41.94,23:00,ACCIDENT,Unclassified,2
7571,-87.77,41.94,23:00,HAZARD,ON_ROAD,5
7572,-87.77,41.94,23:00,HAZARD,Unclassified,1
7573,-87.77,41.94,23:00,JAM,HEAVY_TRAFFIC,7
7574,-87.77,41.94,23:00,JAM,MODERATE_TRAFFIC,1
7575,-87.77,41.94,23:00,JAM,STAND_STILL_TRAFFIC,2
7576,-87.77,41.94,23:00,JAM,Unclassified,1
7577,-87.77,41.95,00:00,HAZARD,ON_ROAD,7
7578,-87.77,41.95,00:00,JAM,HEAVY_TRAFFIC,5
7579,-87.77,41.95,00:00,JAM,STAND_STILL_TRAFFIC,2
7580,-87.77,41.95,00:00,JAM,Unclassified,3
7581,-87.77,41.95,01:00,ACCIDENT,Unclassified,1
7582,-87.77,41.95,01:00,HAZARD,ON_ROAD,6
7583,-87.77,41.95,01:00,HAZARD,ON_SHOULDER,1
7584,-87.77,41.95,01:00,JAM,STAND_STILL_TRAFFIC,2
7585,-87.77,41.95,02:00,ACCIDENT,Unclassified,1
7586,-87.77,41.95,02:00,HAZARD,ON_ROAD,1
7587,-87.77,41.95,02:00,HAZARD,WEATHER,1
7588,-87.77,41.95,02:00,JAM,Unclassified,1
7589,-87.77,41.95,03:00,HAZARD,ON_ROAD,2
7590,-87.77,41.95,03:00,JAM,MODERATE_TRAFFIC,1
7591,-87.77,41.95,03:00,JAM,Unclassified,1
7592,-87.77,41.95,04:00,ACCIDENT,Unclassified,1
7593,-87.77,41.95,05:00,HAZARD,ON_ROAD,3
7594,-87.77,41.95,06:00,HAZARD,ON_ROAD,2
7595,-87.77,41.95,08:00,HAZARD,ON_ROAD,2
7596,-87.77,41.95,10:00,ACCIDENT,Unclassified,1
7597,-87.77,41.95,10:00,HAZARD,ON_ROAD,2
7598,-87.77,41.95,11:00,HAZARD,ON_ROAD,6
7599,-87.77,41.95,11:00,HAZARD,WEATHER,1
7600,-87.77,41.95,11:00,JAM,HEAVY_TRAFFIC,2
7601,-87.77,41.95,11:00,JAM,STAND_STILL_TRAFFIC,1
7602,-87.77,41.95,11:00,JAM,Unclassified,3
7603,-87.77,41.95,12:00,HAZARD,ON_ROAD,4
7604,-87.77,41.95,12:00,HAZARD,ON_SHOULDER,1
7605,-87.77,41.95,12:00,JAM,HEAVY_TRAFFIC,10
7606,-87.77,41.95,12:00,JAM,STAND_STILL_TRAFFIC,7
7607,-87.77,41.95,12:00,JAM,Unclassified,6
7608,-87.77,41.95,13:00,ACCIDENT,Unclassified,1
7609,-87.77,41.95,13:00,HAZARD,ON_ROAD,13
7610,-87.77,41.95,13:00,HAZARD,ON_SHOULDER,1
7611,-87.77,41.95,13:00,JAM,HEAVY_TRAFFIC,2
7612,-87.77,41.95,13:00,JAM,MODERATE_TRAFFIC,1
7613,-87.77,41.95,13:00,JAM,STAND_STILL_TRAFFIC,8
7614,-87.77,41.95,13:00,JAM,Unclassified,2
7615,-87.77,41.95,13:00,ROAD_CLOSED,Unclassified,1
7616,-87.77,41.95,14:00,HAZARD,ON_ROAD,13
7617,-87.77,41.95,14:00,HAZARD,ON_SHOULDER,2
7618,-87.77,41.95,14:00,JAM,HEAVY_TRAFFIC,1
7619,-87.77,41.95,14:00,JAM,STAND_STILL_TRAFFIC,1
7620,-87.77,41.95,14:00,JAM,Unclassified,1
7621,-87.77,41.95,15:00,ACCIDENT,Unclassified,2
7622,-87.77,41.95,15:00,HAZARD,ON_ROAD,10
7623,-87.77,41.95,16:00,HAZARD,ON_ROAD,7
7624,-87.77,41.95,16:00,HAZARD,WEATHER,1
7625,-87.77,41.95,16:00,JAM,HEAVY_TRAFFIC,3
7626,-87.77,41.95,16:00,JAM,STAND_STILL_TRAFFIC,2
7627,-87.77,41.95,16:00,JAM,Unclassified,2
7628,-87.77,41.95,17:00,HAZARD,ON_ROAD,10
7629,-87.77,41.95,17:00,HAZARD,ON_SHOULDER,1
7630,-87.77,41.95,17:00,JAM,HEAVY_TRAFFIC,3
7631,-87.77,41.95,17:00,JAM,STAND_STILL_TRAFFIC,4
7632,-87.77,41.95,17:00,JAM,Unclassified,2
7633,-87.77,41.95,18:00,HAZARD,ON_ROAD,15
7634,-87.77,41.95,18:00,HAZARD,ON_SHOULDER,1
7635,-87.77,41.95,18:00,HAZARD,WEATHER,1
7636,-87.77,41.95,18:00,JAM,Unclassified,1
7637,-87.77,41.95,18:00,ROAD_CLOSED,Unclassified,1
7638,-87.77,41.95,19:00,HAZARD,ON_ROAD,9
7639,-87.77,41.95,19:00,JAM,HEAVY_TRAFFIC,7
7640,-87.77,41.95,19:00,JAM,STAND_STILL_TRAFFIC,1
7641,-87.77,41.95,19:00,JAM,Unclassified,3
7642,-87.77,41.95,20:00,ACCIDENT,Unclassified,3
7643,-87.77,41.95,20:00,HAZARD,ON_ROAD,12
7644,-87.77,41.95,20:00,HAZARD,ON_SHOULDER,1
7645,-87.77,41.95,20:00,JAM,HEAVY_TRAFFIC,9
7646,-87.77,41.95,20:00,JAM,STAND_STILL_TRAFFIC,1
7647,-87.77,41.95,20:00,JAM,Unclassified,2
7648,-87.77,41.95,21:00,ACCIDENT,Unclassified,3
7649,-87.77,41.95,21:00,HAZARD,ON_ROAD,14
7650,-87.77,41.95,21:00,HAZARD,ON_SHOULDER,2
7651,-87.77,41.95,21:00,JAM,HEAVY_TRAFFIC,8
7652,-87.77,41.95,21:00,JAM,STAND_STILL_TRAFFIC,10
7653,-87.77,41.95,21:00,JAM,Unclassified,5
7654,-87.77,41.95,22:00,ACCIDENT,Unclassified,1
7655,-87.77,41.95,22:00,HAZARD,ON_ROAD,13
7656,-87.77,41.95,22:00,HAZARD,Unclassified,1
7657,-87.77,41.95,22:00,HAZARD,WEATHER,1
7658,-87.77,41.95,22:00,JAM,HEAVY_TRAFFIC,17
7659,-87.77,41.95,22:00,JAM,STAND_STILL_TRAFFIC,6
7660,-87.77,41.95,22:00,JAM,Unclassified,8
7661,-87.77,41.95,23:00,ACCIDENT,Unclassified,3
7662,-87.77,41.95,23:00,HAZARD,ON_ROAD,10
7663,-87.77,41.95,23:00,HAZARD,ON_SHOULDER,1
7664,-87.77,41.95,23:00,JAM,HEAVY_TRAFFIC,8
7665,-87.77,41.95,23:00,JAM,STAND_STILL_TRAFFIC,4
7666,-87.77,41.95,23:00,JAM,Unclassified,5
7667,-87.77,41.96,00:00,ACCIDENT,Unclassified,1
7668,-87.77,41.96,00:00,HAZARD,ON_ROAD,7
7669,-87.77,41.96,00:00,HAZARD,WEATHER,1
7670,-87.77,41.96,00:00,JAM,HEAVY_TRAFFIC,1
7671,-87.77,41.96,00:00,JAM,STAND_STILL_TRAFFIC,1
7672,-87.77,41.96,00:00,JAM,Unclassified,3
7673,-87.77,41.96,00:00,ROAD_CLOSED,Unclassified,4
7674,-87.77,41.96,01:00,HAZARD,ON_ROAD,3
7675,-87.77,41.96,01:00,HAZARD,WEATHER,1
7676,-87.77,41.96,02:00,HAZARD,ON_ROAD,3
7677,-87.77,41.96,03:00,HAZARD,ON_ROAD,4
7678,-87.77,41.96,04:00,ACCIDENT,Unclassified,1
7679,-87.77,41.96,04:00,HAZARD,ON_ROAD,2
7680,-87.77,41.96,04:00,JAM,Unclassified,1
7681,-87.77,41.96,05:00,HAZARD,ON_ROAD,1
7682,-87.77,41.96,06:00,HAZARD,ON_ROAD,1
7683,-87.77,41.96,07:00,HAZARD,ON_ROAD,2
7684,-87.77,41.96,07:00,HAZARD,WEATHER,1
7685,-87.77,41.96,07:00,JAM,Unclassified,1
7686,-87.77,41.96,08:00,ACCIDENT,Unclassified,1
7687,-87.77,41.96,08:00,HAZARD,ON_ROAD,1
7688,-87.77,41.96,09:00,HAZARD,ON_ROAD,1
7689,-87.77,41.96,10:00,HAZARD,ON_ROAD,3
7690,-87.77,41.96,11:00,HAZARD,ON_ROAD,6
7691,-87.77,41.96,11:00,JAM,STAND_STILL_TRAFFIC,1
7692,-87.77,41.96,12:00,ACCIDENT,Unclassified,1
7693,-87.77,41.96,12:00,HAZARD,ON_ROAD,13
7694,-87.77,41.96,12:00,JAM,HEAVY_TRAFFIC,17
7695,-87.77,41.96,12:00,JAM,STAND_STILL_TRAFFIC,18
7696,-87.77,41.96,12:00,JAM,Unclassified,3
7697,-87.77,41.96,13:00,ACCIDENT,Unclassified,1
7698,-87.77,41.96,13:00,HAZARD,ON_ROAD,16
7699,-87.77,41.96,13:00,JAM,HEAVY_TRAFFIC,8
7700,-87.77,41.96,13:00,JAM,MODERATE_TRAFFIC,1
7701,-87.77,41.96,13:00,JAM,STAND_STILL_TRAFFIC,4
7702,-87.77,41.96,13:00,JAM,Unclassified,2
7703,-87.77,41.96,13:00,ROAD_CLOSED,Unclassified,1
7704,-87.77,41.96,14:00,HAZARD,ON_ROAD,16
7705,-87.77,41.96,14:00,JAM,HEAVY_TRAFFIC,2
7706,-87.77,41.96,14:00,JAM,Unclassified,1
7707,-87.77,41.96,15:00,ACCIDENT,Unclassified,1
7708,-87.77,41.96,15:00,HAZARD,ON_ROAD,13
7709,-87.77,41.96,15:00,HAZARD,ON_SHOULDER,2
7710,-87.77,41.96,15:00,JAM,HEAVY_TRAFFIC,1
7711,-87.77,41.96,15:00,JAM,STAND_STILL_TRAFFIC,1
7712,-87.77,41.96,15:00,JAM,Unclassified,1
7713,-87.77,41.96,16:00,ACCIDENT,MINOR,2
7714,-87.77,41.96,16:00,HAZARD,ON_ROAD,6
7715,-87.77,41.96,16:00,JAM,HEAVY_TRAFFIC,3
7716,-87.77,41.96,16:00,JAM,STAND_STILL_TRAFFIC,1
7717,-87.77,41.96,16:00,JAM,Unclassified,1
7718,-87.77,41.96,16:00,ROAD_CLOSED,Unclassified,1
7719,-87.77,41.96,17:00,ACCIDENT,Unclassified,1
7720,-87.77,41.96,17:00,HAZARD,ON_ROAD,9
7721,-87.77,41.96,17:00,JAM,HEAVY_TRAFFIC,3
7722,-87.77,41.96,17:00,JAM,STAND_STILL_TRAFFIC,1
7723,-87.77,41.96,18:00,HAZARD,ON_ROAD,8
7724,-87.77,41.96,18:00,JAM,HEAVY_TRAFFIC,1
7725,-87.77,41.96,18:00,JAM,STAND_STILL_TRAFFIC,1
7726,-87.77,41.96,18:00,ROAD_CLOSED,Unclassified,1
7727,-87.77,41.96,19:00,HAZARD,ON_ROAD,5
7728,-87.77,41.96,19:00,JAM,HEAVY_TRAFFIC,5
7729,-87.77,41.96,19:00,JAM,STAND_STILL_TRAFFIC,1
7730,-87.77,41.96,19:00,JAM,Unclassified,1
7731,-87.77,41.96,19:00,ROAD_CLOSED,Unclassified,1
7732,-87.77,41.96,20:00,HAZARD,ON_ROAD,10
7733,-87.77,41.96,20:00,JAM,HEAVY_TRAFFIC,7
7734,-87.77,41.96,20:00,JAM,STAND_STILL_TRAFFIC,7
7735,-87.77,41.96,20:00,JAM,Unclassified,2
7736,-87.77,41.96,20:00,ROAD_CLOSED,Unclassified,1
7737,-87.77,41.96,21:00,ACCIDENT,Unclassified,1
7738,-87.77,41.96,21:00,HAZARD,ON_ROAD,16
7739,-87.77,41.96,21:00,JAM,HEAVY_TRAFFIC,8
7740,-87.77,41.96,21:00,JAM,STAND_STILL_TRAFFIC,5
7741,-87.77,41.96,21:00,JAM,Unclassified,10
7742,-87.77,41.96,21:00,ROAD_CLOSED,Unclassified,6
7743,-87.77,41.96,22:00,ACCIDENT,Unclassified,1
7744,-87.77,41.96,22:00,HAZARD,ON_ROAD,16
7745,-87.77,41.96,22:00,JAM,HEAVY_TRAFFIC,13
7746,-87.77,41.96,22:00,JAM,STAND_STILL_TRAFFIC,5
7747,-87.77,41.96,22:00,JAM,Unclassified,5
7748,-87.77,41.96,23:00,HAZARD,ON_ROAD,11
7749,-87.77,41.96,23:00,JAM,HEAVY_TRAFFIC,4
7750,-87.77,41.96,23:00,JAM,STAND_STILL_TRAFFIC,4
7751,-87.77,41.96,23:00,JAM,Unclassified,5
7752,-87.77,41.97,00:00,ACCIDENT,MAJOR,5
7753,-87.77,41.97,00:00,ACCIDENT,MINOR,3
7754,-87.77,41.97,00:00,ACCIDENT,Unclassified,5
7755,-87.77,41.97,00:00,HAZARD,ON_ROAD,15
7756,-87.77,41.97,00:00,HAZARD,ON_SHOULDER,43
7757,-87.77,41.97,00:00,HAZARD,Unclassified,1
7758,-87.77,41.97,00:00,HAZARD,WEATHER,1
7759,-87.77,41.97,00:00,JAM,HEAVY_TRAFFIC,109
7760,-87.77,41.97,00:00,JAM,STAND_STILL_TRAFFIC,64
7761,-87.77,41.97,00:00,JAM,Unclassified,21
7762,-87.77,41.97,01:00,ACCIDENT,MAJOR,3
7763,-87.77,41.97,01:00,ACCIDENT,MINOR,1
7764,-87.77,41.97,01:00,ACCIDENT,Unclassified,2
7765,-87.77,41.97,01:00,HAZARD,ON_ROAD,9
7766,-87.77,41.97,01:00,HAZARD,ON_SHOULDER,35
7767,-87.77,41.97,01:00,HAZARD,WEATHER,1
7768,-87.77,41.97,01:00,JAM,HEAVY_TRAFFIC,39
7769,-87.77,41.97,01:00,JAM,STAND_STILL_TRAFFIC,31
7770,-87.77,41.97,01:00,JAM,Unclassified,9
7771,-87.77,41.97,02:00,ACCIDENT,Unclassified,2
7772,-87.77,41.97,02:00,HAZARD,ON_ROAD,7
7773,-87.77,41.97,02:00,HAZARD,ON_SHOULDER,27
7774,-87.77,41.97,02:00,JAM,HEAVY_TRAFFIC,25
7775,-87.77,41.97,02:00,JAM,STAND_STILL_TRAFFIC,12
7776,-87.77,41.97,02:00,JAM,Unclassified,4
7777,-87.77,41.97,03:00,ACCIDENT,Unclassified,3
7778,-87.77,41.97,03:00,HAZARD,ON_ROAD,5
7779,-87.77,41.97,03:00,HAZARD,ON_SHOULDER,28
7780,-87.77,41.97,03:00,JAM,HEAVY_TRAFFIC,8
7781,-87.77,41.97,03:00,JAM,STAND_STILL_TRAFFIC,2
7782,-87.77,41.97,03:00,JAM,Unclassified,3
7783,-87.77,41.97,04:00,HAZARD,ON_ROAD,5
7784,-87.77,41.97,04:00,HAZARD,ON_SHOULDER,18
7785,-87.77,41.97,04:00,HAZARD,Unclassified,1
7786,-87.77,41.97,04:00,JAM,STAND_STILL_TRAFFIC,3
7787,-87.77,41.97,04:00,JAM,Unclassified,4
7788,-87.77,41.97,05:00,HAZARD,ON_ROAD,10
7789,-87.77,41.97,05:00,HAZARD,ON_SHOULDER,5
7790,-87.77,41.97,05:00,JAM,STAND_STILL_TRAFFIC,1
7791,-87.77,41.97,06:00,HAZARD,ON_ROAD,1
7792,-87.77,41.97,06:00,HAZARD,ON_SHOULDER,11
7793,-87.77,41.97,07:00,HAZARD,ON_SHOULDER,6
7794,-87.77,41.97,08:00,ACCIDENT,Unclassified,1
7795,-87.77,41.97,08:00,HAZARD,ON_ROAD,2
7796,-87.77,41.97,08:00,HAZARD,ON_SHOULDER,6
7797,-87.77,41.97,09:00,HAZARD,ON_ROAD,2
7798,-87.77,41.97,09:00,HAZARD,ON_SHOULDER,6
7799,-87.77,41.97,10:00,ACCIDENT,MAJOR,2
7800,-87.77,41.97,10:00,HAZARD,ON_ROAD,7
7801,-87.77,41.97,10:00,HAZARD,ON_SHOULDER,10
7802,-87.77,41.97,10:00,JAM,HEAVY_TRAFFIC,43
7803,-87.77,41.97,10:00,JAM,STAND_STILL_TRAFFIC,14
7804,-87.77,41.97,10:00,JAM,Unclassified,7
7805,-87.77,41.97,11:00,ACCIDENT,MAJOR,1
7806,-87.77,41.97,11:00,ACCIDENT,Unclassified,2
7807,-87.77,41.97,11:00,HAZARD,ON_ROAD,11
7808,-87.77,41.97,11:00,HAZARD,ON_SHOULDER,22
7809,-87.77,41.97,11:00,JAM,HEAVY_TRAFFIC,82
7810,-87.77,41.97,11:00,JAM,MODERATE_TRAFFIC,1
7811,-87.77,41.97,11:00,JAM,STAND_STILL_TRAFFIC,45
7812,-87.77,41.97,11:00,JAM,Unclassified,23
7813,-87.77,41.97,12:00,ACCIDENT,MAJOR,2
7814,-87.77,41.97,12:00,ACCIDENT,Unclassified,5
7815,-87.77,41.97,12:00,HAZARD,ON_ROAD,14
7816,-87.77,41.97,12:00,HAZARD,ON_SHOULDER,29
7817,-87.77,41.97,12:00,HAZARD,Unclassified,2
7818,-87.77,41.97,12:00,JAM,HEAVY_TRAFFIC,84
7819,-87.77,41.97,12:00,JAM,MODERATE_TRAFFIC,2
7820,-87.77,41.97,12:00,JAM,STAND_STILL_TRAFFIC,86
7821,-87.77,41.97,12:00,JAM,Unclassified,20
7822,-87.77,41.97,13:00,ACCIDENT,MAJOR,1
7823,-87.77,41.97,13:00,ACCIDENT,MINOR,2
7824,-87.77,41.97,13:00,ACCIDENT,Unclassified,6
7825,-87.77,41.97,13:00,HAZARD,ON_ROAD,28
7826,-87.77,41.97,13:00,HAZARD,ON_SHOULDER,29
7827,-87.77,41.97,13:00,JAM,HEAVY_TRAFFIC,87
7828,-87.77,41.97,13:00,JAM,MODERATE_TRAFFIC,4
7829,-87.77,41.97,13:00,JAM,STAND_STILL_TRAFFIC,90
7830,-87.77,41.97,13:00,JAM,Unclassified,24
7831,-87.77,41.97,13:00,ROAD_CLOSED,Unclassified,1
7832,-87.77,41.97,14:00,ACCIDENT,MAJOR,2
7833,-87.77,41.97,14:00,ACCIDENT,Unclassified,1
7834,-87.77,41.97,14:00,HAZARD,ON_ROAD,34
7835,-87.77,41.97,14:00,HAZARD,ON_SHOULDER,45
7836,-87.77,41.97,14:00,JAM,HEAVY_TRAFFIC,119
7837,-87.77,41.97,14:00,JAM,MODERATE_TRAFFIC,2
7838,-87.77,41.97,14:00,JAM,STAND_STILL_TRAFFIC,100
7839,-87.77,41.97,14:00,JAM,Unclassified,29
7840,-87.77,41.97,15:00,ACCIDENT,MAJOR,4
7841,-87.77,41.97,15:00,ACCIDENT,Unclassified,6
7842,-87.77,41.97,15:00,HAZARD,ON_ROAD,20
7843,-87.77,41.97,15:00,HAZARD,ON_SHOULDER,55
7844,-87.77,41.97,15:00,HAZARD,Unclassified,2
7845,-87.77,41.97,15:00,JAM,HEAVY_TRAFFIC,150
7846,-87.77,41.97,15:00,JAM,MODERATE_TRAFFIC,1
7847,-87.77,41.97,15:00,JAM,STAND_STILL_TRAFFIC,129
7848,-87.77,41.97,15:00,JAM,Unclassified,31
7849,-87.77,41.97,16:00,ACCIDENT,MAJOR,3
7850,-87.77,41.97,16:00,ACCIDENT,MINOR,1
7851,-87.77,41.97,16:00,ACCIDENT,Unclassified,5
7852,-87.77,41.97,16:00,HAZARD,ON_ROAD,15
7853,-87.77,41.97,16:00,HAZARD,ON_SHOULDER,45
7854,-87.77,41.97,16:00,JAM,HEAVY_TRAFFIC,140
7855,-87.77,41.97,16:00,JAM,STAND_STILL_TRAFFIC,99
7856,-87.77,41.97,16:00,JAM,Unclassified,27
7857,-87.77,41.97,16:00,ROAD_CLOSED,Unclassified,1
7858,-87.77,41.97,17:00,ACCIDENT,MAJOR,3
7859,-87.77,41.97,17:00,ACCIDENT,Unclassified,12
7860,-87.77,41.97,17:00,HAZARD,ON_ROAD,24
7861,-87.77,41.97,17:00,HAZARD,ON_SHOULDER,68
7862,-87.77,41.97,17:00,JAM,HEAVY_TRAFFIC,176
7863,-87.77,41.97,17:00,JAM,MODERATE_TRAFFIC,2
7864,-87.77,41.97,17:00,JAM,STAND_STILL_TRAFFIC,111
7865,-87.77,41.97,17:00,JAM,Unclassified,31
7866,-87.77,41.97,18:00,ACCIDENT,MAJOR,8
7867,-87.77,41.97,18:00,ACCIDENT,Unclassified,7
7868,-87.77,41.97,18:00,HAZARD,ON_ROAD,26
7869,-87.77,41.97,18:00,HAZARD,ON_SHOULDER,50
7870,-87.77,41.97,18:00,HAZARD,WEATHER,1
7871,-87.77,41.97,18:00,JAM,HEAVY_TRAFFIC,166
7872,-87.77,41.97,18:00,JAM,MODERATE_TRAFFIC,1
7873,-87.77,41.97,18:00,JAM,STAND_STILL_TRAFFIC,99
7874,-87.77,41.97,18:00,JAM,Unclassified,30
7875,-87.77,41.97,18:00,ROAD_CLOSED,Unclassified,1
7876,-87.77,41.97,19:00,ACCIDENT,MAJOR,1
7877,-87.77,41.97,19:00,ACCIDENT,Unclassified,11
7878,-87.77,41.97,19:00,HAZARD,ON_ROAD,19
7879,-87.77,41.97,19:00,HAZARD,ON_SHOULDER,48
7880,-87.77,41.97,19:00,JAM,HEAVY_TRAFFIC,161
7881,-87.77,41.97,19:00,JAM,STAND_STILL_TRAFFIC,129
7882,-87.77,41.97,19:00,JAM,Unclassified,30
7883,-87.77,41.97,19:00,ROAD_CLOSED,Unclassified,6
7884,-87.77,41.97,20:00,ACCIDENT,MAJOR,2
7885,-87.77,41.97,20:00,ACCIDENT,Unclassified,18
7886,-87.77,41.97,20:00,HAZARD,ON_ROAD,27
7887,-87.77,41.97,20:00,HAZARD,ON_SHOULDER,62
7888,-87.77,41.97,20:00,HAZARD,WEATHER,2
7889,-87.77,41.97,20:00,JAM,HEAVY_TRAFFIC,178
7890,-87.77,41.97,20:00,JAM,STAND_STILL_TRAFFIC,148
7891,-87.77,41.97,20:00,JAM,Unclassified,29
7892,-87.77,41.97,20:00,ROAD_CLOSED,Unclassified,2
7893,-87.77,41.97,21:00,ACCIDENT,MAJOR,4
7894,-87.77,41.97,21:00,ACCIDENT,Unclassified,14
7895,-87.77,41.97,21:00,HAZARD,ON_ROAD,29
7896,-87.77,41.97,21:00,HAZARD,ON_SHOULDER,62
7897,-87.77,41.97,21:00,HAZARD,WEATHER,1
7898,-87.77,41.97,21:00,JAM,HEAVY_TRAFFIC,171
7899,-87.77,41.97,21:00,JAM,MODERATE_TRAFFIC,1
7900,-87.77,41.97,21:00,JAM,STAND_STILL_TRAFFIC,163
7901,-87.77,41.97,21:00,JAM,Unclassified,31
7902,-87.77,41.97,21:00,ROAD_CLOSED,Unclassified,1
7903,-87.77,41.97,22:00,ACCIDENT,MAJOR,5
7904,-87.77,41.97,22:00,ACCIDENT,MINOR,1
7905,-87.77,41.97,22:00,ACCIDENT,Unclassified,10
7906,-87.77,41.97,22:00,HAZARD,ON_ROAD,34
7907,-87.77,41.97,22:00,HAZARD,ON_SHOULDER,61
7908,-87.77,41.97,22:00,JAM,HEAVY_TRAFFIC,165
7909,-87.77,41.97,22:00,JAM,MODERATE_TRAFFIC,2
7910,-87.77,41.97,22:00,JAM,STAND_STILL_TRAFFIC,187
7911,-87.77,41.97,22:00,JAM,Unclassified,29
7912,-87.77,41.97,23:00,ACCIDENT,MAJOR,3
7913,-87.77,41.97,23:00,ACCIDENT,Unclassified,10
7914,-87.77,41.97,23:00,HAZARD,ON_ROAD,26
7915,-87.77,41.97,23:00,HAZARD,ON_SHOULDER,75
7916,-87.77,41.97,23:00,HAZARD,Unclassified,1
7917,-87.77,41.97,23:00,HAZARD,WEATHER,1
7918,-87.77,41.97,23:00,JAM,HEAVY_TRAFFIC,154
7919,-87.77,41.97,23:00,JAM,STAND_STILL_TRAFFIC,163
7920,-87.77,41.97,23:00,JAM,Unclassified,30
7921,-87.77,41.98,00:00,ACCIDENT,Unclassified,6
7922,-87.77,41.98,00:00,HAZARD,ON_ROAD,20
7923,-87.77,41.98,00:00,HAZARD,ON_SHOULDER,30
7924,-87.77,41.98,00:00,JAM,HEAVY_TRAFFIC,44
7925,-87.77,41.98,00:00,JAM,MODERATE_TRAFFIC,2
7926,-87.77,41.98,00:00,JAM,STAND_STILL_TRAFFIC,37
7927,-87.77,41.98,00:00,JAM,Unclassified,12
7928,-87.77,41.98,01:00,ACCIDENT,MAJOR,1
7929,-87.77,41.98,01:00,ACCIDENT,MINOR,1
7930,-87.77,41.98,01:00,ACCIDENT,Unclassified,2
7931,-87.77,41.98,01:00,HAZARD,ON_ROAD,9
7932,-87.77,41.98,01:00,HAZARD,ON_SHOULDER,23
7933,-87.77,41.98,01:00,HAZARD,WEATHER,1
7934,-87.77,41.98,01:00,JAM,HEAVY_TRAFFIC,21
7935,-87.77,41.98,01:00,JAM,STAND_STILL_TRAFFIC,14
7936,-87.77,41.98,01:00,JAM,Unclassified,7
7937,-87.77,41.98,02:00,ACCIDENT,Unclassified,1
7938,-87.77,41.98,02:00,HAZARD,ON_ROAD,8
7939,-87.77,41.98,02:00,HAZARD,ON_SHOULDER,21
7940,-87.77,41.98,02:00,JAM,HEAVY_TRAFFIC,11
7941,-87.77,41.98,02:00,JAM,STAND_STILL_TRAFFIC,7
7942,-87.77,41.98,02:00,JAM,Unclassified,3
7943,-87.77,41.98,02:00,ROAD_CLOSED,Unclassified,1
7944,-87.77,41.98,03:00,ACCIDENT,Unclassified,1
7945,-87.77,41.98,03:00,HAZARD,ON_ROAD,7
7946,-87.77,41.98,03:00,HAZARD,ON_SHOULDER,18
7947,-87.77,41.98,03:00,JAM,HEAVY_TRAFFIC,2
7948,-87.77,41.98,03:00,JAM,STAND_STILL_TRAFFIC,3
7949,-87.77,41.98,03:00,ROAD_CLOSED,Unclassified,1
7950,-87.77,41.98,04:00,HAZARD,ON_ROAD,5
7951,-87.77,41.98,04:00,HAZARD,ON_SHOULDER,10
7952,-87.77,41.98,04:00,HAZARD,WEATHER,1
7953,-87.77,41.98,04:00,JAM,HEAVY_TRAFFIC,2
7954,-87.77,41.98,04:00,JAM,MODERATE_TRAFFIC,2
7955,-87.77,41.98,05:00,ACCIDENT,Unclassified,2
7956,-87.77,41.98,05:00,HAZARD,ON_SHOULDER,14
7957,-87.77,41.98,05:00,HAZARD,WEATHER,2
7958,-87.77,41.98,05:00,JAM,HEAVY_TRAFFIC,1
