,type,updated_subtype,longitude,latitude,count
5031,JAM,STAND_STILL_TRAFFIC,-87.68,41.84,597
5032,JAM,STAND_STILL_TRAFFIC,-87.68,41.85,70
5033,JAM,STAND_STILL_TRAFFIC,-87.68,41.86,62
5034,JAM,STAND_STILL_TRAFFIC,-87.68,41.87,130
5035,JAM,STAND_STILL_TRAFFIC,-87.68,41.88,502
5036,JAM,STAND_STILL_TRAFFIC,-87.68,41.89,178
5037,JAM,STAND_STILL_TRAFFIC,-87.68,41.9,147
5038,JAM,STAND_STILL_TRAFFIC,-87.68,41.91,328
5039,JAM,STAND_STILL_TRAFFIC,-87.68,41.92,1285
5040,JAM,STAND_STILL_TRAFFIC,-87.68,41.93,988
5041,JAM,STAND_STILL_TRAFFIC,-87.68,41.94,259
5042,JAM,STAND_STILL_TRAFFIC,-87.68,41.95,372
5043,JAM,STAND_STILL_TRAFFIC,-87.68,41.96,168
5044,JAM,STAND_STILL_TRAFFIC,-87.68,41.97,149
5045,JAM,STAND_STILL_TRAFFIC,-87.68,41.98,112
5046,JAM,STAND_STILL_TRAFFIC,-87.68,41.99,270
5047,JAM,STAND_STILL_TRAFFIC,-87.68,42.0,137
5048,JAM,STAND_STILL_TRAFFIC,-87.68,42.01,118
5049,JAM,STAND_STILL_TRAFFIC,-87.68,42.02,26
5050,JAM,STAND_STILL_TRAFFIC,-87.67,41.68,4
5051,JAM,STAND_STILL_TRAFFIC,-87.67,41.69,12
5052,JAM,STAND_STILL_TRAFFIC,-87.67,41.7,3
5053,JAM,STAND_STILL_TRAFFIC,-87.67,41.71,6
5054,JAM,STAND_STILL_TRAFFIC,-87.67,41.72,22
5055,JAM,STAND_STILL_TRAFFIC,-87.67,41.73,1
5056,JAM,STAND_STILL_TRAFFIC,-87.67,41.74,18
5057,JAM,STAND_STILL_TRAFFIC,-87.67,41.75,15
5058,JAM,STAND_STILL_TRAFFIC,-87.67,41.76,10
5059,JAM,STAND_STILL_TRAFFIC,-87.67,41.77,4
5060,JAM,STAND_STILL_TRAFFIC,-87.67,41.78,15
5061,JAM,STAND_STILL_TRAFFIC,-87.67,41.79,9
5062,JAM,STAND_STILL_TRAFFIC,-87.67,41.8,4
5063,JAM,STAND_STILL_TRAFFIC,-87.67,41.81,26
5064,JAM,STAND_STILL_TRAFFIC,-87.67,41.82,68
5065,JAM,STAND_STILL_TRAFFIC,-87.67,41.83,47
5066,JAM,STAND_STILL_TRAFFIC,-87.67,41.84,615
5067,JAM,STAND_STILL_TRAFFIC,-87.67,41.85,87
5068,JAM,STAND_STILL_TRAFFIC,-87.67,41.86,86
5069,JAM,STAND_STILL_TRAFFIC,-87.67,41.87,144
5070,JAM,STAND_STILL_TRAFFIC,-87.67,41.88,976
5071,JAM,STAND_STILL_TRAFFIC,-87.67,41.89,274
5072,JAM,STAND_STILL_TRAFFIC,-87.67,41.9,281
5073,JAM,STAND_STILL_TRAFFIC,-87.67,41.91,866
5074,JAM,STAND_STILL_TRAFFIC,-87.67,41.92,1708
5075,JAM,STAND_STILL_TRAFFIC,-87.67,41.93,792
5076,JAM,STAND_STILL_TRAFFIC,-87.67,41.94,521
5077,JAM,STAND_STILL_TRAFFIC,-87.67,41.95,434
5078,JAM,STAND_STILL_TRAFFIC,-87.67,41.96,186
5079,JAM,STAND_STILL_TRAFFIC,-87.67,41.97,274
5080,JAM,STAND_STILL_TRAFFIC,-87.67,41.98,170
5081,JAM,STAND_STILL_TRAFFIC,-87.67,41.99,383
5082,JAM,STAND_STILL_TRAFFIC,-87.67,42.0,136
5083,JAM,STAND_STILL_TRAFFIC,-87.67,42.01,23
5084,JAM,STAND_STILL_TRAFFIC,-87.67,42.02,15
5085,JAM,STAND_STILL_TRAFFIC,-87.66,41.68,4
5086,JAM,STAND_STILL_TRAFFIC,-87.66,41.69,49
5087,JAM,STAND_STILL_TRAFFIC,-87.66,41.7,5
5088,JAM,STAND_STILL_TRAFFIC,-87.66,41.71,30
5089,JAM,STAND_STILL_TRAFFIC,-87.66,41.72,36
5090,JAM,STAND_STILL_TRAFFIC,-87.66,41.73,7
5091,JAM,STAND_STILL_TRAFFIC,-87.66,41.74,6
5092,JAM,STAND_STILL_TRAFFIC,-87.66,41.75,8
5093,JAM,STAND_STILL_TRAFFIC,-87.66,41.76,5
5094,JAM,STAND_STILL_TRAFFIC,-87.66,41.77,4
5095,JAM,STAND_STILL_TRAFFIC,-87.66,41.78,9
5096,JAM,STAND_STILL_TRAFFIC,-87.66,41.79,17
5097,JAM,STAND_STILL_TRAFFIC,-87.66,41.8,10
5098,JAM,STAND_STILL_TRAFFIC,-87.66,41.81,31
5099,JAM,STAND_STILL_TRAFFIC,-87.66,41.82,19
5100,JAM,STAND_STILL_TRAFFIC,-87.66,41.83,1
5101,JAM,STAND_STILL_TRAFFIC,-87.66,41.84,650
5102,JAM,STAND_STILL_TRAFFIC,-87.66,41.85,49
5103,JAM,STAND_STILL_TRAFFIC,-87.66,41.86,28
5104,JAM,STAND_STILL_TRAFFIC,-87.66,41.87,46
5105,JAM,STAND_STILL_TRAFFIC,-87.66,41.88,566
5106,JAM,STAND_STILL_TRAFFIC,-87.66,41.89,1155
5107,JAM,STAND_STILL_TRAFFIC,-87.66,41.9,3563
5108,JAM,STAND_STILL_TRAFFIC,-87.66,41.91,1353
5109,JAM,STAND_STILL_TRAFFIC,-87.66,41.92,863
5110,JAM,STAND_STILL_TRAFFIC,-87.66,41.93,279
5111,JAM,STAND_STILL_TRAFFIC,-87.66,41.94,192
5112,JAM,STAND_STILL_TRAFFIC,-87.66,41.95,393
5113,JAM,STAND_STILL_TRAFFIC,-87.66,41.96,153
5114,JAM,STAND_STILL_TRAFFIC,-87.66,41.97,181
5115,JAM,STAND_STILL_TRAFFIC,-87.66,41.98,1141
5116,JAM,STAND_STILL_TRAFFIC,-87.66,41.99,1595
5117,JAM,STAND_STILL_TRAFFIC,-87.66,42.0,282
5118,JAM,STAND_STILL_TRAFFIC,-87.66,42.01,72
5119,JAM,STAND_STILL_TRAFFIC,-87.66,42.02,1
5120,JAM,STAND_STILL_TRAFFIC,-87.65,41.71,88
5121,JAM,STAND_STILL_TRAFFIC,-87.65,41.72,22
5122,JAM,STAND_STILL_TRAFFIC,-87.65,41.73,2
5123,JAM,STAND_STILL_TRAFFIC,-87.65,41.74,5
5124,JAM,STAND_STILL_TRAFFIC,-87.65,41.75,4
5125,JAM,STAND_STILL_TRAFFIC,-87.65,41.77,1
5126,JAM,STAND_STILL_TRAFFIC,-87.65,41.78,5
5127,JAM,STAND_STILL_TRAFFIC,-87.65,41.79,9
5128,JAM,STAND_STILL_TRAFFIC,-87.65,41.8,6
5129,JAM,STAND_STILL_TRAFFIC,-87.65,41.81,8
5130,JAM,STAND_STILL_TRAFFIC,-87.65,41.82,22
5131,JAM,STAND_STILL_TRAFFIC,-87.65,41.83,6
5132,JAM,STAND_STILL_TRAFFIC,-87.65,41.84,132
5133,JAM,STAND_STILL_TRAFFIC,-87.65,41.85,771
5134,JAM,STAND_STILL_TRAFFIC,-87.65,41.86,66
5135,JAM,STAND_STILL_TRAFFIC,-87.65,41.87,978
5136,JAM,STAND_STILL_TRAFFIC,-87.65,41.88,4666
5137,JAM,STAND_STILL_TRAFFIC,-87.65,41.89,4278
5138,JAM,STAND_STILL_TRAFFIC,-87.65,41.9,970
5139,JAM,STAND_STILL_TRAFFIC,-87.65,41.91,809
5140,JAM,STAND_STILL_TRAFFIC,-87.65,41.92,241
5141,JAM,STAND_STILL_TRAFFIC,-87.65,41.93,458
5142,JAM,STAND_STILL_TRAFFIC,-87.65,41.94,385
5143,JAM,STAND_STILL_TRAFFIC,-87.65,41.95,608
5144,JAM,STAND_STILL_TRAFFIC,-87.65,41.96,547
5145,JAM,STAND_STILL_TRAFFIC,-87.65,41.97,361
5146,JAM,STAND_STILL_TRAFFIC,-87.65,41.98,437
5147,JAM,STAND_STILL_TRAFFIC,-87.65,41.99,107
5148,JAM,STAND_STILL_TRAFFIC,-87.64,41.66,5
5149,JAM,STAND_STILL_TRAFFIC,-87.64,41.67,1
5150,JAM,STAND_STILL_TRAFFIC,-87.64,41.68,1
5151,JAM,STAND_STILL_TRAFFIC,-87.64,41.69,3
5152,JAM,STAND_STILL_TRAFFIC,-87.64,41.7,1
5153,JAM,STAND_STILL_TRAFFIC,-87.64,41.71,62
5154,JAM,STAND_STILL_TRAFFIC,-87.64,41.72,36
5155,JAM,STAND_STILL_TRAFFIC,-87.64,41.73,2
5156,JAM,STAND_STILL_TRAFFIC,-87.64,41.74,11
5157,JAM,STAND_STILL_TRAFFIC,-87.64,41.75,13
5158,JAM,STAND_STILL_TRAFFIC,-87.64,41.76,8
5159,JAM,STAND_STILL_TRAFFIC,-87.64,41.77,4
5160,JAM,STAND_STILL_TRAFFIC,-87.64,41.78,10
5161,JAM,STAND_STILL_TRAFFIC,-87.64,41.79,5
5162,JAM,STAND_STILL_TRAFFIC,-87.64,41.8,1
5163,JAM,STAND_STILL_TRAFFIC,-87.64,41.81,9
5164,JAM,STAND_STILL_TRAFFIC,-87.64,41.82,5
5165,JAM,STAND_STILL_TRAFFIC,-87.64,41.83,25
5166,JAM,STAND_STILL_TRAFFIC,-87.64,41.84,13
5167,JAM,STAND_STILL_TRAFFIC,-87.64,41.85,1698
5168,JAM,STAND_STILL_TRAFFIC,-87.64,41.86,1056
5169,JAM,STAND_STILL_TRAFFIC,-87.64,41.87,1558
5170,JAM,STAND_STILL_TRAFFIC,-87.64,41.88,1035
5171,JAM,STAND_STILL_TRAFFIC,-87.64,41.89,1398
5172,JAM,STAND_STILL_TRAFFIC,-87.64,41.9,535
5173,JAM,STAND_STILL_TRAFFIC,-87.64,41.91,124
5174,JAM,STAND_STILL_TRAFFIC,-87.64,41.92,266
5175,JAM,STAND_STILL_TRAFFIC,-87.64,41.93,317
5176,JAM,STAND_STILL_TRAFFIC,-87.64,41.94,644
5177,JAM,STAND_STILL_TRAFFIC,-87.64,41.95,457
5178,JAM,STAND_STILL_TRAFFIC,-87.64,41.96,62
5179,JAM,STAND_STILL_TRAFFIC,-87.64,41.97,20
5180,JAM,STAND_STILL_TRAFFIC,-87.63,41.69,2
5181,JAM,STAND_STILL_TRAFFIC,-87.63,41.71,57
5182,JAM,STAND_STILL_TRAFFIC,-87.63,41.72,135
5183,JAM,STAND_STILL_TRAFFIC,-87.63,41.73,1
5184,JAM,STAND_STILL_TRAFFIC,-87.63,41.74,226
5185,JAM,STAND_STILL_TRAFFIC,-87.63,41.75,352
5186,JAM,STAND_STILL_TRAFFIC,-87.63,41.76,392
5187,JAM,STAND_STILL_TRAFFIC,-87.63,41.77,501
5188,JAM,STAND_STILL_TRAFFIC,-87.63,41.78,452
5189,JAM,STAND_STILL_TRAFFIC,-87.63,41.79,575
5190,JAM,STAND_STILL_TRAFFIC,-87.63,41.8,579
5191,JAM,STAND_STILL_TRAFFIC,-87.63,41.81,732
5192,JAM,STAND_STILL_TRAFFIC,-87.63,41.82,629
5193,JAM,STAND_STILL_TRAFFIC,-87.63,41.83,876
5194,JAM,STAND_STILL_TRAFFIC,-87.63,41.84,922
5195,JAM,STAND_STILL_TRAFFIC,-87.63,41.85,932
5196,JAM,STAND_STILL_TRAFFIC,-87.63,41.86,119
5197,JAM,STAND_STILL_TRAFFIC,-87.63,41.87,446
5198,JAM,STAND_STILL_TRAFFIC,-87.63,41.88,591
5199,JAM,STAND_STILL_TRAFFIC,-87.63,41.89,808
5200,JAM,STAND_STILL_TRAFFIC,-87.63,41.9,437
5201,JAM,STAND_STILL_TRAFFIC,-87.63,41.91,785
5202,JAM,STAND_STILL_TRAFFIC,-87.63,41.92,208
5203,JAM,STAND_STILL_TRAFFIC,-87.63,41.93,381
5204,JAM,STAND_STILL_TRAFFIC,-87.63,41.94,83
5205,JAM,STAND_STILL_TRAFFIC,-87.63,41.96,2
5206,JAM,STAND_STILL_TRAFFIC,-87.62,41.66,15
5207,JAM,STAND_STILL_TRAFFIC,-87.62,41.71,114
5208,JAM,STAND_STILL_TRAFFIC,-87.62,41.72,459
5209,JAM,STAND_STILL_TRAFFIC,-87.62,41.73,463
5210,JAM,STAND_STILL_TRAFFIC,-87.62,41.74,209
5211,JAM,STAND_STILL_TRAFFIC,-87.62,41.75,93
5212,JAM,STAND_STILL_TRAFFIC,-87.62,41.76,18
5213,JAM,STAND_STILL_TRAFFIC,-87.62,41.77,37
5214,JAM,STAND_STILL_TRAFFIC,-87.62,41.78,29
5215,JAM,STAND_STILL_TRAFFIC,-87.62,41.79,12
5216,JAM,STAND_STILL_TRAFFIC,-87.62,41.8,1
5217,JAM,STAND_STILL_TRAFFIC,-87.62,41.81,3
5218,JAM,STAND_STILL_TRAFFIC,-87.62,41.82,7
5219,JAM,STAND_STILL_TRAFFIC,-87.62,41.83,3
5220,JAM,STAND_STILL_TRAFFIC,-87.62,41.84,15
5221,JAM,STAND_STILL_TRAFFIC,-87.62,41.85,561
5222,JAM,STAND_STILL_TRAFFIC,-87.62,41.86,732
5223,JAM,STAND_STILL_TRAFFIC,-87.62,41.87,1699
5224,JAM,STAND_STILL_TRAFFIC,-87.62,41.88,1485
5225,JAM,STAND_STILL_TRAFFIC,-87.62,41.89,909
5226,JAM,STAND_STILL_TRAFFIC,-87.62,41.9,1823
5227,JAM,STAND_STILL_TRAFFIC,-87.62,41.91,20
5228,JAM,STAND_STILL_TRAFFIC,-87.61,41.65,1
5229,JAM,STAND_STILL_TRAFFIC,-87.61,41.66,6
5230,JAM,STAND_STILL_TRAFFIC,-87.61,41.69,5
5231,JAM,STAND_STILL_TRAFFIC,-87.61,41.71,232
5232,JAM,STAND_STILL_TRAFFIC,-87.61,41.73,2
5233,JAM,STAND_STILL_TRAFFIC,-87.61,41.74,13
5234,JAM,STAND_STILL_TRAFFIC,-87.61,41.75,1
5235,JAM,STAND_STILL_TRAFFIC,-87.61,41.76,3
5236,JAM,STAND_STILL_TRAFFIC,-87.61,41.77,28
5237,JAM,STAND_STILL_TRAFFIC,-87.61,41.78,13
5238,JAM,STAND_STILL_TRAFFIC,-87.61,41.79,40
5239,JAM,STAND_STILL_TRAFFIC,-87.61,41.8,7
5240,JAM,STAND_STILL_TRAFFIC,-87.61,41.82,13
5241,JAM,STAND_STILL_TRAFFIC,-87.61,41.83,34
5242,JAM,STAND_STILL_TRAFFIC,-87.61,41.84,122
5243,JAM,STAND_STILL_TRAFFIC,-87.61,41.85,371
5244,JAM,STAND_STILL_TRAFFIC,-87.61,41.86,16
5245,JAM,STAND_STILL_TRAFFIC,-87.61,41.87,18
5246,JAM,STAND_STILL_TRAFFIC,-87.61,41.88,154
5247,JAM,STAND_STILL_TRAFFIC,-87.61,41.89,1394
5248,JAM,STAND_STILL_TRAFFIC,-87.6,41.67,81
5249,JAM,STAND_STILL_TRAFFIC,-87.6,41.68,138
5250,JAM,STAND_STILL_TRAFFIC,-87.6,41.69,460
5251,JAM,STAND_STILL_TRAFFIC,-87.6,41.7,130
5252,JAM,STAND_STILL_TRAFFIC,-87.6,41.71,241
5253,JAM,STAND_STILL_TRAFFIC,-87.6,41.72,9
5254,JAM,STAND_STILL_TRAFFIC,-87.6,41.74,2
5255,JAM,STAND_STILL_TRAFFIC,-87.6,41.75,1
5256,JAM,STAND_STILL_TRAFFIC,-87.6,41.76,8
5257,JAM,STAND_STILL_TRAFFIC,-87.6,41.77,3
5258,JAM,STAND_STILL_TRAFFIC,-87.6,41.78,3
5259,JAM,STAND_STILL_TRAFFIC,-87.6,41.79,30
5260,JAM,STAND_STILL_TRAFFIC,-87.6,41.8,11
5261,JAM,STAND_STILL_TRAFFIC,-87.6,41.81,1
5262,JAM,STAND_STILL_TRAFFIC,-87.6,41.82,45
5263,JAM,STAND_STILL_TRAFFIC,-87.6,41.83,49
5264,JAM,STAND_STILL_TRAFFIC,-87.6,41.85,1
5265,JAM,STAND_STILL_TRAFFIC,-87.6,41.89,5
5266,JAM,STAND_STILL_TRAFFIC,-87.59,41.66,162
5267,JAM,STAND_STILL_TRAFFIC,-87.59,41.67,21
5268,JAM,STAND_STILL_TRAFFIC,-87.59,41.69,1
5269,JAM,STAND_STILL_TRAFFIC,-87.59,41.7,235
5270,JAM,STAND_STILL_TRAFFIC,-87.59,41.71,191
5271,JAM,STAND_STILL_TRAFFIC,-87.59,41.72,57
5272,JAM,STAND_STILL_TRAFFIC,-87.59,41.73,68
5273,JAM,STAND_STILL_TRAFFIC,-87.59,41.74,6
5274,JAM,STAND_STILL_TRAFFIC,-87.59,41.75,23
5275,JAM,STAND_STILL_TRAFFIC,-87.59,41.76,7
5276,JAM,STAND_STILL_TRAFFIC,-87.59,41.77,21
5277,JAM,STAND_STILL_TRAFFIC,-87.59,41.78,13
5278,JAM,STAND_STILL_TRAFFIC,-87.59,41.79,69
5279,JAM,STAND_STILL_TRAFFIC,-87.59,41.8,41
5280,JAM,STAND_STILL_TRAFFIC,-87.59,41.81,49
5281,JAM,STAND_STILL_TRAFFIC,-87.59,41.82,1
5282,JAM,STAND_STILL_TRAFFIC,-87.59,41.91,1
5283,JAM,STAND_STILL_TRAFFIC,-87.58,41.65,74
5284,JAM,STAND_STILL_TRAFFIC,-87.58,41.66,13
5285,JAM,STAND_STILL_TRAFFIC,-87.58,41.7,1
5286,JAM,STAND_STILL_TRAFFIC,-87.58,41.71,30
5287,JAM,STAND_STILL_TRAFFIC,-87.58,41.72,158
5288,JAM,STAND_STILL_TRAFFIC,-87.58,41.74,6
5289,JAM,STAND_STILL_TRAFFIC,-87.58,41.75,5
5290,JAM,STAND_STILL_TRAFFIC,-87.58,41.76,5
5291,JAM,STAND_STILL_TRAFFIC,-87.58,41.77,44
5292,JAM,STAND_STILL_TRAFFIC,-87.58,41.78,78
5293,JAM,STAND_STILL_TRAFFIC,-87.58,41.79,111
5294,JAM,STAND_STILL_TRAFFIC,-87.58,41.8,128
5295,JAM,STAND_STILL_TRAFFIC,-87.58,41.81,4
5296,JAM,STAND_STILL_TRAFFIC,-87.57,41.66,39
5297,JAM,STAND_STILL_TRAFFIC,-87.57,41.67,1
5298,JAM,STAND_STILL_TRAFFIC,-87.57,41.71,2
5299,JAM,STAND_STILL_TRAFFIC,-87.57,41.72,1
5300,JAM,STAND_STILL_TRAFFIC,-87.57,41.73,2
5301,JAM,STAND_STILL_TRAFFIC,-87.57,41.74,19
5302,JAM,STAND_STILL_TRAFFIC,-87.57,41.75,1
5303,JAM,STAND_STILL_TRAFFIC,-87.57,41.76,5
5304,JAM,STAND_STILL_TRAFFIC,-87.57,41.77,22
5305,JAM,STAND_STILL_TRAFFIC,-87.57,41.78,29
5306,JAM,STAND_STILL_TRAFFIC,-87.56,41.65,2
5307,JAM,STAND_STILL_TRAFFIC,-87.56,41.66,4
5308,JAM,STAND_STILL_TRAFFIC,-87.56,41.67,27
5309,JAM,STAND_STILL_TRAFFIC,-87.56,41.68,1
5310,JAM,STAND_STILL_TRAFFIC,-87.56,41.7,4
5311,JAM,STAND_STILL_TRAFFIC,-87.56,41.71,10
5312,JAM,STAND_STILL_TRAFFIC,-87.56,41.73,9
5313,JAM,STAND_STILL_TRAFFIC,-87.56,41.76,7
5314,JAM,STAND_STILL_TRAFFIC,-87.56,41.77,6
5315,JAM,Unclassified,-87.93,42.0,1
5316,JAM,Unclassified,-87.92,41.96,2
5317,JAM,Unclassified,-87.91,41.98,26
5318,JAM,Unclassified,-87.9,41.95,3
5319,JAM,Unclassified,-87.9,41.98,56
5320,JAM,Unclassified,-87.9,42.0,1
5321,JAM,Unclassified,-87.89,41.95,2
5322,JAM,Unclassified,-87.89,41.96,9
5323,JAM,Unclassified,-87.89,41.97,6
5324,JAM,Unclassified,-87.89,41.98,62
5325,JAM,Unclassified,-87.89,41.99,6
5326,JAM,Unclassified,-87.89,42.0,3
5327,JAM,Unclassified,-87.88,41.96,15
5328,JAM,Unclassified,-87.88,41.98,37
5329,JAM,Unclassified,-87.88,41.99,30
5330,JAM,Unclassified,-87.86,41.95,1
5331,JAM,Unclassified,-87.86,41.97,1
5332,JAM,Unclassified,-87.86,41.98,1
5333,JAM,Unclassified,-87.86,41.99,4
5334,JAM,Unclassified,-87.85,41.95,2
5335,JAM,Unclassified,-87.85,41.96,1
5336,JAM,Unclassified,-87.85,41.97,7
5337,JAM,Unclassified,-87.85,41.98,8
5338,JAM,Unclassified,-87.85,41.99,1
5339,JAM,Unclassified,-87.84,41.94,15
5340,JAM,Unclassified,-87.84,41.95,44
5341,JAM,Unclassified,-87.84,41.96,30
5342,JAM,Unclassified,-87.84,41.97,1
5343,JAM,Unclassified,-87.84,41.98,149
5344,JAM,Unclassified,-87.84,41.99,5
5345,JAM,Unclassified,-87.83,41.94,11
5346,JAM,Unclassified,-87.83,41.95,17
5347,JAM,Unclassified,-87.83,41.98,137
5348,JAM,Unclassified,-87.83,41.99,1
5349,JAM,Unclassified,-87.82,41.94,10
5350,JAM,Unclassified,-87.82,41.95,13
5351,JAM,Unclassified,-87.82,41.97,6
5352,JAM,Unclassified,-87.82,41.98,249
5353,JAM,Unclassified,-87.82,41.99,6
5354,JAM,Unclassified,-87.82,42.0,33
5355,JAM,Unclassified,-87.82,42.01,7
5356,JAM,Unclassified,-87.82,42.02,3
5357,JAM,Unclassified,-87.81,41.91,1
5358,JAM,Unclassified,-87.81,41.92,31
5359,JAM,Unclassified,-87.81,41.93,30
5360,JAM,Unclassified,-87.81,41.94,54
5361,JAM,Unclassified,-87.81,41.95,42
5362,JAM,Unclassified,-87.81,41.97,28
5363,JAM,Unclassified,-87.81,41.98,442
5364,JAM,Unclassified,-87.81,41.99,16
5365,JAM,Unclassified,-87.81,42.0,66
5366,JAM,Unclassified,-87.81,42.01,6
5367,JAM,Unclassified,-87.81,42.02,5
5368,JAM,Unclassified,-87.8,41.76,7
5369,JAM,Unclassified,-87.8,41.77,1
5370,JAM,Unclassified,-87.8,41.78,41
5371,JAM,Unclassified,-87.8,41.79,78
5372,JAM,Unclassified,-87.8,41.8,10
5373,JAM,Unclassified,-87.8,41.91,2
5374,JAM,Unclassified,-87.8,41.92,21
5375,JAM,Unclassified,-87.8,41.93,23
5376,JAM,Unclassified,-87.8,41.94,20
5377,JAM,Unclassified,-87.8,41.95,66
5378,JAM,Unclassified,-87.8,41.96,12
5379,JAM,Unclassified,-87.8,41.97,2
5380,JAM,Unclassified,-87.8,41.98,373
5381,JAM,Unclassified,-87.8,41.99,18
5382,JAM,Unclassified,-87.8,42.0,17
5383,JAM,Unclassified,-87.79,41.78,9
5384,JAM,Unclassified,-87.79,41.79,23
5385,JAM,Unclassified,-87.79,41.8,4
5386,JAM,Unclassified,-87.79,41.91,42
5387,JAM,Unclassified,-87.79,41.92,37
5388,JAM,Unclassified,-87.79,41.93,37
5389,JAM,Unclassified,-87.79,41.94,30
5390,JAM,Unclassified,-87.79,41.95,61
5391,JAM,Unclassified,-87.79,41.96,14
5392,JAM,Unclassified,-87.79,41.97,43
5393,JAM,Unclassified,-87.79,41.98,610
5394,JAM,Unclassified,-87.79,41.99,35
5395,JAM,Unclassified,-87.79,42.0,88
5396,JAM,Unclassified,-87.79,42.01,2
5397,JAM,Unclassified,-87.78,41.78,18
5398,JAM,Unclassified,-87.78,41.79,34
5399,JAM,Unclassified,-87.78,41.8,1
5400,JAM,Unclassified,-87.78,41.87,92
5401,JAM,Unclassified,-87.78,41.9,2
5402,JAM,Unclassified,-87.78,41.91,21
5403,JAM,Unclassified,-87.78,41.92,27
5404,JAM,Unclassified,-87.78,41.93,24
5405,JAM,Unclassified,-87.78,41.94,33
5406,JAM,Unclassified,-87.78,41.95,54
5407,JAM,Unclassified,-87.78,41.96,33
5408,JAM,Unclassified,-87.78,41.97,44
5409,JAM,Unclassified,-87.78,41.98,604
5410,JAM,Unclassified,-87.78,41.99,21
5411,JAM,Unclassified,-87.78,42.0,54
5412,JAM,Unclassified,-87.78,42.01,9
5413,JAM,Unclassified,-87.77,41.78,5
5414,JAM,Unclassified,-87.77,41.79,42
5415,JAM,Unclassified,-87.77,41.8,3
5416,JAM,Unclassified,-87.77,41.87,335
5417,JAM,Unclassified,-87.77,41.88,27
5418,JAM,Unclassified,-87.77,41.89,27
5419,JAM,Unclassified,-87.77,41.9,31
5420,JAM,Unclassified,-87.77,41.91,53
5421,JAM,Unclassified,-87.77,41.92,56
5422,JAM,Unclassified,-87.77,41.93,33
5423,JAM,Unclassified,-87.77,41.94,36
5424,JAM,Unclassified,-87.77,41.95,45
5425,JAM,Unclassified,-87.77,41.96,36
5426,JAM,Unclassified,-87.77,41.97,412
5427,JAM,Unclassified,-87.77,41.98,360
5428,JAM,Unclassified,-87.77,41.99,58
5429,JAM,Unclassified,-87.77,42.0,133
5430,JAM,Unclassified,-87.77,42.01,11
5431,JAM,Unclassified,-87.76,41.78,16
5432,JAM,Unclassified,-87.76,41.79,54
5433,JAM,Unclassified,-87.76,41.8,34
5434,JAM,Unclassified,-87.76,41.81,18
5435,JAM,Unclassified,-87.76,41.87,203
5436,JAM,Unclassified,-87.76,41.88,43
5437,JAM,Unclassified,-87.76,41.89,41
5438,JAM,Unclassified,-87.76,41.9,43
5439,JAM,Unclassified,-87.76,41.91,47
5440,JAM,Unclassified,-87.76,41.92,76
5441,JAM,Unclassified,-87.76,41.93,42
5442,JAM,Unclassified,-87.76,41.94,28
5443,JAM,Unclassified,-87.76,41.95,46
5444,JAM,Unclassified,-87.76,41.96,90
5445,JAM,Unclassified,-87.76,41.97,567
5446,JAM,Unclassified,-87.76,41.98,167
5447,JAM,Unclassified,-87.76,41.99,35
5448,JAM,Unclassified,-87.76,42.0,124
5449,JAM,Unclassified,-87.75,41.78,8
5450,JAM,Unclassified,-87.75,41.79,21
5451,JAM,Unclassified,-87.75,41.8,5
5452,JAM,Unclassified,-87.75,41.81,36
5453,JAM,Unclassified,-87.75,41.82,60
5454,JAM,Unclassified,-87.75,41.87,184
5455,JAM,Unclassified,-87.75,41.88,43
5456,JAM,Unclassified,-87.75,41.89,36
5457,JAM,Unclassified,-87.75,41.9,98
5458,JAM,Unclassified,-87.75,41.91,53
5459,JAM,Unclassified,-87.75,41.92,62
5460,JAM,Unclassified,-87.75,41.93,49
5461,JAM,Unclassified,-87.75,41.94,38
5462,JAM,Unclassified,-87.75,41.95,127
5463,JAM,Unclassified,-87.75,41.96,413
5464,JAM,Unclassified,-87.75,41.97,558
5465,JAM,Unclassified,-87.75,41.98,552
5466,JAM,Unclassified,-87.75,41.99,242
5467,JAM,Unclassified,-87.75,42.0,30
5468,JAM,Unclassified,-87.74,41.74,10
5469,JAM,Unclassified,-87.74,41.75,31
5470,JAM,Unclassified,-87.74,41.76,4
5471,JAM,Unclassified,-87.74,41.77,19
5472,JAM,Unclassified,-87.74,41.78,92
5473,JAM,Unclassified,-87.74,41.79,158
5474,JAM,Unclassified,-87.74,41.8,74
5475,JAM,Unclassified,-87.74,41.81,113
5476,JAM,Unclassified,-87.74,41.82,388
5477,JAM,Unclassified,-87.74,41.84,7
5478,JAM,Unclassified,-87.74,41.85,20
5479,JAM,Unclassified,-87.74,41.86,4
5480,JAM,Unclassified,-87.74,41.87,214
5481,JAM,Unclassified,-87.74,41.88,50
5482,JAM,Unclassified,-87.74,41.89,10
5483,JAM,Unclassified,-87.74,41.9,37
5484,JAM,Unclassified,-87.74,41.91,35
5485,JAM,Unclassified,-87.74,41.92,43
5486,JAM,Unclassified,-87.74,41.93,35
5487,JAM,Unclassified,-87.74,41.94,22
5488,JAM,Unclassified,-87.74,41.95,118
5489,JAM,Unclassified,-87.74,41.96,571
5490,JAM,Unclassified,-87.74,41.97,128
5491,JAM,Unclassified,-87.74,41.98,26
5492,JAM,Unclassified,-87.74,41.99,28
5493,JAM,Unclassified,-87.74,42.0,10
